#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       31778     9.57382     9.64546  0.00223732
       31779     9.57575     9.64546  0.00223725
       31780     9.57787     9.64546  0.00223718
       31781     9.57947     9.64546  0.00223711
       31782     9.58055     9.64546  0.00223704
       31783     9.58253     9.64545  0.00223697
       31784     9.58543     9.64545   0.0022369
       31785     9.58853     9.64545  0.00223683
       31786     9.59185     9.64545  0.00223676
       31787      9.5954     9.64545  0.00223669
       31788     9.59917     9.64545  0.00223662
       31789     9.60176     9.64544  0.00223655
       31790     9.60458     9.64544  0.00223648
       31791     9.60622     9.64544  0.00223641
       31792     9.61023     9.64544  0.00223634
       31793     9.61519     9.64544  0.00223627
       31794     9.62039     9.64544   0.0022362
       31795     9.62513     9.64544  0.00223613
       31796     9.62943     9.64544  0.00223606
       31797     9.63468     9.64544  0.00223599
       31798     9.63948     9.64544  0.00223592
       31799     9.64523     9.64544  0.00223585
       31800     9.65265     9.64544  0.00223578
       31801     9.65889     9.64544  0.00223571
       31802     9.66539     9.64544  0.00223564
       31803     9.67212     9.64544  0.00223557
       31804     9.67838     9.64544   0.0022355
       31805     9.68698     9.64544  0.00223543
       31806      9.6944     9.64544  0.00223536
       31807     9.70202     9.64544  0.00223529
       31808     9.70985     9.64545  0.00223522
       31809     9.71859     9.64545  0.00223515
       31810      9.7275     9.64545  0.00223508
       31811     9.73377     9.64545  0.00223502
       31812     9.74231     9.64546  0.00223495
       31813     9.75101     9.64546  0.00223488
       31814     9.75984     9.64546  0.00223481
       31815      9.7695     9.64547  0.00223475
       31816     9.77927     9.64547  0.00223468
       31817     9.78771     9.64548  0.00223461
       31818     9.79622     9.64548  0.00223455
       31819     9.80478     9.64549  0.00223448
       31820     9.81479     9.64549  0.00223442
       31821     9.82552      9.6455  0.00223436
       31822     9.83554      9.6455  0.00223429
       31823     9.84482     9.64551  0.00223423
       31824     9.85335     9.64552  0.00223417
       31825     9.86393     9.64552  0.00223411
       31826     9.87229     9.64553  0.00223405
       31827     9.88125     9.64554    0.002234
       31828     9.88865     9.64555  0.00223394
       31829      9.8973     9.64555  0.00223388
       31830     9.90505     9.64556  0.00223383
       31831     9.91329     9.64557  0.00223377
       31832     9.92059     9.64558  0.00223372
       31833     9.92763     9.64559  0.00223367
       31834     9.93508      9.6456  0.00223362
       31835     9.94081     9.64561  0.00223356
       31836     9.94832     9.64562  0.00223351
       31837     9.95547     9.64562  0.00223347
       31838     9.96295     9.64563  0.00223342
       31839     9.96932     9.64564  0.00223337
       31840     9.97525     9.64566  0.00223332
       31841     9.98074     9.64567  0.00223328
       31842     9.98436     9.64568  0.00223323
       31843      9.9896     9.64569  0.00223319
       31844     9.99363      9.6457  0.00223315
       31845     9.99644     9.64571   0.0022331
       31846     9.99941     9.64572  0.00223306
       31847     10.0004     9.64573  0.00223302
       31848     10.0001     9.64574  0.00223298
       31849     10.0007     9.64575  0.00223293
       31850     10.0007     9.64576  0.00223289
       31851     10.0001     9.64578  0.00223285
       31852     9.99885     9.64579  0.00223281
       31853     9.99632      9.6458  0.00223276
       31854     9.99248     9.64581  0.00223272
       31855     9.99013     9.64582  0.00223268
       31856     9.98577     9.64583  0.00223263
       31857     9.98079     9.64584  0.00223259
       31858     9.97592     9.64585  0.00223254
       31859     9.97115     9.64586  0.00223249
       31860     9.96508     9.64587  0.00223245
       31861     9.95843     9.64588   0.0022324
       31862      9.9512     9.64589  0.00223235
       31863     9.94271      9.6459   0.0022323
       31864     9.93367     9.64591  0.00223225
       31865      9.9241     9.64592  0.00223219
       31866     9.91543     9.64593  0.00223214
       31867     9.90415     9.64593  0.00223208
       31868     9.89239     9.64594  0.00223203
       31869     9.88089     9.64595  0.00223197
       31870     9.87178     9.64596  0.00223191
       31871     9.86085     9.64596  0.00223185
       31872     9.84813     9.64597  0.00223179
       31873     9.83364     9.64598  0.00223173
       31874     9.82235     9.64598  0.00223166
       31875     9.80935     9.64599   0.0022316
       31876     9.79536     9.64599  0.00223154
       31877     9.78042       9.646  0.00223147
       31878     9.76738       9.646   0.0022314
       31879     9.75345       9.646  0.00223133
       31880     9.73935     9.64601  0.00223127
       31881     9.72512     9.64601   0.0022312
       31882      9.7122     9.64601  0.00223113
       31883      9.6978     9.64601  0.00223106
       31884     9.68193     9.64601  0.00223099
       31885     9.66745     9.64601  0.00223092
       31886     9.65228     9.64601  0.00223085
       31887     9.63643     9.64601  0.00223078
       31888     9.62205     9.64601  0.00223071
       31889     9.60775     9.64601  0.00223064
       31890     9.59215     9.64601  0.00223057
       31891     9.57738     9.64601   0.0022305
       31892     9.56276       9.646  0.00223043
       31893     9.54903       9.646  0.00223037
       31894     9.53619       9.646   0.0022303
       31895     9.52144     9.64599  0.00223023
       31896     9.50834     9.64599  0.00223017
       31897     9.49619     9.64599   0.0022301
       31898      9.4829     9.64598  0.00223004
       31899     9.46846     9.64597  0.00222997
       31900     9.45502     9.64597  0.00222991
       31901     9.44471     9.64596  0.00222985
       31902      9.4333     9.64596  0.00222979
       31903     9.42292     9.64595  0.00222973
       31904     9.41216     9.64594  0.00222968
       31905     9.39892     9.64593  0.00222962
       31906     9.39026     9.64593  0.00222956
       31907     9.37984     9.64592  0.00222951
       31908     9.37118     9.64591  0.00222946
       31909     9.36359      9.6459   0.0022294
       31910     9.35353     9.64589  0.00222935
       31911     9.34455     9.64588   0.0022293
       31912     9.33734     9.64587  0.00222925
       31913     9.32909     9.64586  0.00222921
       31914     9.32332     9.64585  0.00222916
       31915      9.3165     9.64584  0.00222911
       31916     9.30933     9.64583  0.00222907
       31917     9.30394     9.64582  0.00222902
       31918     9.29819     9.64581  0.00222898
       31919     9.29209      9.6458  0.00222894
       31920     9.28633     9.64579   0.0022289
       31921     9.28374     9.64578  0.00222886
       31922     9.27937     9.64576  0.00222882
       31923     9.27533     9.64575  0.00222878
       31924     9.27161     9.64574  0.00222874
       31925     9.26821     9.64573   0.0022287
       31926     9.26511     9.64572  0.00222866
       31927     9.26303      9.6457  0.00222862
       31928     9.26337     9.64569  0.00222859
       31929     9.26046     9.64568  0.00222855
       31930     9.25854     9.64567  0.00222851
       31931      9.2562     9.64566  0.00222848
       31932     9.25553     9.64564  0.00222844
       31933     9.25442     9.64563   0.0022284
       31934     9.25216     9.64562  0.00222837
       31935     9.25014     9.64561  0.00222833
       31936     9.24908     9.64559   0.0022283
       31937     9.24824     9.64558  0.00222826
       31938     9.24905     9.64557  0.00222823
       31939     9.25079     9.64556  0.00222819
       31940     9.25062     9.64555  0.00222816
       31941     9.25208     9.64553  0.00222812
       31942     9.25303     9.64552  0.00222808
       31943     9.25419     9.64551  0.00222805
       31944     9.25696      9.6455  0.00222801
       31945     9.25779     9.64548  0.00222797
       31946     9.26021     9.64547  0.00222794
       31947     9.26211     9.64546   0.0022279
       31948     9.26489     9.64545  0.00222786
       31949     9.26713     9.64544  0.00222782
       31950     9.26883     9.64542  0.00222779
       31951     9.26927     9.64541  0.00222775
       31952      9.2727      9.6454  0.00222771
       31953     9.27557     9.64539  0.00222767
       31954        9.28     9.64538  0.00222763
       31955     9.28317     9.64537  0.00222759
       31956     9.28436     9.64536  0.00222755
       31957     9.28921     9.64534   0.0022275
       31958      9.2935     9.64533  0.00222746
       31959     9.29862     9.64532  0.00222742
       31960     9.30245     9.64531  0.00222737
       31961     9.30642      9.6453  0.00222733
       31962     9.31051     9.64529  0.00222728
       31963     9.31543     9.64528  0.00222724
       31964     9.32046     9.64527  0.00222719
       31965     9.32491     9.64526  0.00222715
       31966     9.32947     9.64525   0.0022271
       31967     9.33344     9.64524  0.00222705
       31968     9.33822     9.64523    0.002227
       31969     9.34311     9.64522  0.00222695
       31970      9.3481     9.64521   0.0022269
       31971     9.35319      9.6452  0.00222685
       31972     9.35908     9.64519   0.0022268
       31973     9.36366     9.64519  0.00222675
       31974     9.36833     9.64518  0.00222669
       31975     9.37309     9.64517  0.00222664
       31976     9.37794     9.64516  0.00222659
       31977     9.38357     9.64515  0.00222653
       31978        9.39     9.64514  0.00222648
       31979     9.39721     9.64514  0.00222642
       31980     9.40237     9.64513  0.00222636
       31981     9.40902     9.64512  0.00222631
       31982     9.41503     9.64511  0.00222625
       31983     9.42181     9.64511  0.00222619
       31984     9.42795      9.6451  0.00222613
       31985     9.43415     9.64509  0.00222607
       31986     9.43828     9.64509  0.00222601
       31987     9.44387     9.64508  0.00222595
       31988      9.4495     9.64507  0.00222589
       31989     9.45588     9.64507  0.00222583
       31990     9.46582     9.64506  0.00222576
       31991     9.47225     9.64506   0.0022257
       31992     9.47942     9.64505  0.00222564
       31993      9.4852     9.64505  0.00222557
       31994     9.49239     9.64504  0.00222551
       31995     9.49959     9.64504  0.00222544
       31996     9.50608     9.64503  0.00222538
       31997     9.51327     9.64503  0.00222531
